DATE,num_of_departure_delays
1990-04-20,2280
1990-04-21,1122
1990-04-22,1667
1990-04-23,1033
1990-04-24,997
1990-04-25,1751
1990-04-26,2311
1990-04-27,1617
1990-04-28,1392
1990-04-29,2010
1990-04-30,1491
1990-05-01,1526
1990-05-02,1367
1990-05-03,2028
1990-05-04,2540
1990-05-05,1063
1990-05-06,710
1990-05-07,489
1990-05-08,813
1990-05-09,1503
1990-05-10,3206
1990-05-11,2458
1990-05-12,1110
1990-05-13,1062
1990-05-14,1114
1990-05-15,2086
1990-05-16,2439
1990-05-17,3391
1990-05-18,2272
1990-05-19,1031
1990-05-20,1765
1990-05-21,1374
1990-05-22,948
1990-05-23,728
1990-05-24,1232
1990-05-25,2162
1990-05-26,757
1990-05-27,937
1990-05-28,1396
1990-05-29,2109
1990-05-30,990
1990-05-31,1245
1990-06-01,2089
1990-06-02,1086
1990-06-03,2299
1990-06-04,818
1990-06-05,1088
1990-06-06,2164
1990-06-07,1807
1990-06-08,2304
1990-06-09,1086
1990-06-10,1010
1990-06-11,839
1990-06-12,958
1990-06-13,1025
1990-06-14,2678
1990-06-15,1998
1990-06-16,1214
1990-06-17,840
1990-06-18,2556
1990-06-19,2447
1990-06-20,1344
1990-06-21,1814
1990-06-22,3081
1990-06-23,1667
1990-06-24,2029
1990-06-25,1105
1990-06-26,1850
1990-06-27,2668
1990-06-28,2717
1990-06-29,3353
1990-06-30,1507
1990-07-01,1918
1990-07-02,1192
1990-07-03,782
1990-07-04,422
1990-07-05,1675
1990-07-06,729
1990-07-07,896
1990-07-08,1249
1990-07-09,2156
1990-07-10,1621
1990-07-11,2288
1990-07-12,3016
1990-07-13,2314
1990-07-14,1664
1990-07-15,1985
1990-07-16,1007
1990-07-17,1315
1990-07-18,2007
1990-07-19,2760
1990-07-20,3099
1990-07-21,1606
1990-07-22,2416
1990-07-23,2655
1990-07-24,1760
1990-07-25,1442
1990-07-26,1757
1990-07-27,1560
1990-07-28,938
1990-07-29,1376
1990-07-30,1538
1990-07-31,1845
1990-08-01,2304
1990-08-02,2043
1990-08-03,2348
1990-08-04,2730
1990-08-05,1894
1990-08-06,2116
1990-08-07,1350
1990-08-08,1822
1990-08-09,2447
1990-08-10,2603
1990-08-11,1834
1990-08-12,2036
1990-08-13,1932
1990-08-14,2088
1990-08-15,1965
1990-08-16,2405
1990-08-17,2427
1990-08-18,1394
1990-08-19,2346
1990-08-20,3262
1990-08-21,2548
1990-08-22,1571
1990-08-23,2948
1990-08-24,3249
1990-08-25,1711
1990-08-26,1006
1990-08-27,1402
1990-08-28,1454
1990-08-29,1493
1990-08-30,1422
1990-08-31,1506
1990-09-01,879
1990-09-02,381
1990-09-03,722
1990-09-04,828
1990-09-05,1196
1990-09-06,1460
1990-09-07,2169
1990-09-08,984
1990-09-09,1322
1990-09-10,1828
1990-09-11,1246
1990-09-12,1263
1990-09-13,2967
1990-09-14,3573
1990-09-15,1005
1990-09-16,1204
1990-09-17,977
1990-09-18,1124
1990-09-19,1115
1990-09-20,1325
1990-09-21,2357
1990-09-22,1046
1990-09-23,952
1990-09-24,598
1990-09-25,539
1990-09-26,834
1990-09-27,1836
1990-09-28,1582
1990-09-29,1254
1990-09-30,1083
1990-10-01,656
1990-10-02,815
1990-10-03,1404
1990-10-04,2669
1990-10-05,1571
1990-10-06,594
1990-10-07,1381
1990-10-08,2310
1990-10-09,1783
1990-10-10,2370
1990-10-11,2745
1990-10-12,2611
1990-10-13,1225
1990-10-14,1877
1990-10-15,1119
1990-10-16,682
1990-10-17,1986
1990-10-18,3037
1990-10-19,2156
1990-10-20,931
1990-10-21,1488
1990-10-22,1990
1990-10-23,1540
1990-10-24,959
1990-10-25,1465
1990-10-26,1708
1990-10-27,920
1990-10-28,1032
1990-10-29,788
1990-10-30,627
1990-10-31,976
1990-11-01,1251
1990-11-02,1555
1990-11-03,719
1990-11-04,1093
1990-11-05,1379
1990-11-06,1819
1990-11-07,1103
1990-11-08,1835
1990-11-09,2558
1990-11-10,1797
1990-11-11,1350
1990-11-12,1294
1990-11-13,1043
1990-11-14,1127
1990-11-15,981
1990-11-16,1633
1990-11-17,948
1990-11-18,806
1990-11-19,969
1990-11-20,1643
1990-11-21,1690
1990-11-22,1265
1990-11-23,348
1990-11-24,484
1990-11-25,1926
1990-11-26,2024
1990-11-27,3380
1990-11-28,1799
1990-11-29,796
1990-11-30,914
1990-12-01,525
1990-12-02,1618
1990-12-03,2925
1990-12-04,1816
1990-12-05,1467
1990-12-06,790
1990-12-07,1700
1990-12-08,665
1990-12-09,763
1990-12-10,991
1990-12-11,674
1990-12-12,971
1990-12-13,1805
1990-12-14,2258
1990-12-15,2880
1990-12-16,1402
1990-12-17,2809
1990-12-18,3550
1990-12-19,3922
1990-12-20,6227
1990-12-21,8117
1990-12-22,7972
1990-12-23,4882
1990-12-24,1562
1990-12-25,1177
1990-12-26,3598
1990-12-27,5574
1990-12-28,7388
1990-12-29,5461
1990-12-30,5254
1990-12-31,1755
