DATE,num_of_arrival_delays
2003-07-27,3943
2003-07-28,2586
2003-07-29,2361
2003-07-30,2394
2003-07-31,4465
2003-08-01,5499
2003-08-02,3910
2003-08-03,5587
2003-08-04,5488
2003-08-05,3728
2003-08-06,3575
2003-08-07,3156
2003-08-08,3793
2003-08-09,3504
2003-08-10,3180
2003-08-11,5423
2003-08-12,3238
2003-08-13,3828
2003-08-14,2726
2003-08-15,3467
2003-08-16,3691
2003-08-17,3229
2003-08-18,2577
2003-08-19,2320
2003-08-20,2375
2003-08-21,2759
2003-08-22,4230
2003-08-23,1625
2003-08-24,1596
2003-08-25,1970
2003-08-26,4303
2003-08-27,3794
2003-08-28,3552
2003-08-29,5244
2003-08-30,1949
2003-08-31,1010
2003-09-01,2812
2003-09-02,2447
2003-09-03,2334
2003-09-04,4032
2003-09-05,1888
2003-09-06,887
2003-09-07,1692
2003-09-08,1552
2003-09-09,1701
2003-09-10,2404
2003-09-11,3109
2003-09-12,3651
2003-09-13,1071
2003-09-14,3358
2003-09-15,3132
2003-09-16,1589
2003-09-17,1707
2003-09-18,3421
2003-09-19,1907
2003-09-20,821
2003-09-21,2579
2003-09-22,2860
2003-09-23,2174
2003-09-24,2438
2003-09-25,1900
2003-09-26,2925
2003-09-27,1773
2003-09-28,2004
2003-09-29,1404
2003-09-30,1814
2003-10-01,2075
2003-10-02,1734
2003-10-03,2210
2003-10-04,886
2003-10-05,1774
2003-10-06,1652
2003-10-07,1685
2003-10-08,2054
2003-10-09,3130
2003-10-10,3532
2003-10-11,1576
2003-10-12,1535
2003-10-13,1367
2003-10-14,3974
2003-10-15,2538
2003-10-16,1993
2003-10-17,2496
2003-10-18,1150
2003-10-19,1927
2003-10-20,1432
2003-10-21,1774
2003-10-22,1837
2003-10-23,1696
2003-10-24,2180
2003-10-25,1576
2003-10-26,4360
2003-10-27,4976
2003-10-28,2140
2003-10-29,2697
2003-10-30,3024
2003-10-31,2414
2003-11-01,1495
2003-11-02,2773
2003-11-03,3379
2003-11-04,3727
2003-11-05,4985
2003-11-06,4053
2003-11-07,3455
2003-11-08,1860
2003-11-09,2252
2003-11-10,2124
2003-11-11,2877
2003-11-12,5362
2003-11-13,4551
2003-11-14,2903
2003-11-15,1519
2003-11-16,4459
2003-11-17,5553
2003-11-18,3782
2003-11-19,3929
2003-11-20,3315
2003-11-21,3054
2003-11-22,2682
2003-11-23,3241
2003-11-24,3657
2003-11-25,3236
2003-11-26,2570
2003-11-27,1051
2003-11-28,2304
2003-11-29,2602
2003-11-30,3427
2003-12-01,4691
2003-12-02,3514
2003-12-03,2750
2003-12-04,3744
2003-12-05,6822
2003-12-06,2513
2003-12-07,2764
2003-12-08,3044
2003-12-09,4388
2003-12-10,4756
2003-12-11,3768
2003-12-12,3370
2003-12-13,2973
2003-12-14,5953
2003-12-15,4786
2003-12-16,2982
2003-12-17,5148
2003-12-18,4541
2003-12-19,6097
2003-12-20,3991
2003-12-21,3355
2003-12-22,2823
2003-12-23,4448
2003-12-24,3116
2003-12-25,2556
2003-12-26,3694
2003-12-27,3580
2003-12-28,3786
2003-12-29,4824
2003-12-30,4246
2003-12-31,1645
