DATE,num_of_departure_delays
2010-09-02,2719
2010-09-03,2751
2010-09-04,1327
2010-09-05,795
2010-09-06,1961
2010-09-07,3307
2010-09-08,2854
2010-09-09,1592
2010-09-10,1507
2010-09-11,1038
2010-09-12,1977
2010-09-13,1943
2010-09-14,1410
2010-09-15,1751
2010-09-16,2999
2010-09-17,2770
2010-09-18,1988
2010-09-19,2254
2010-09-20,1779
2010-09-21,1987
2010-09-22,2408
2010-09-23,2263
2010-09-24,2796
2010-09-25,1669
2010-09-26,2998
2010-09-27,3889
2010-09-28,2561
2010-09-29,1649
2010-09-30,3417
2010-10-01,3607
2010-10-02,1380
2010-10-03,2311
2010-10-04,3631
2010-10-05,2632
2010-10-06,1985
2010-10-07,2184
2010-10-08,1882
2010-10-09,1182
2010-10-10,1611
2010-10-11,2738
2010-10-12,2034
2010-10-13,2190
2010-10-14,2949
2010-10-15,2930
2010-10-16,1438
2010-10-17,2522
2010-10-18,2276
2010-10-19,2071
2010-10-20,2502
2010-10-21,3005
2010-10-22,2732
2010-10-23,2166
2010-10-24,2872
2010-10-25,5054
2010-10-26,4177
2010-10-27,4828
2010-10-28,3135
2010-10-29,2212
2010-10-30,1667
2010-10-31,1683
2010-11-01,2184
2010-11-02,2364
2010-11-03,1907
2010-11-04,3573
2010-11-05,2755
2010-11-06,1497
2010-11-07,2273
2010-11-08,2707
2010-11-09,1345
2010-11-10,1676
2010-11-11,2046
2010-11-12,2274
2010-11-13,1535
2010-11-14,2184
2010-11-15,3075
2010-11-16,2404
2010-11-17,2387
2010-11-18,2768
2010-11-19,2823
2010-11-20,2584
2010-11-21,3591
2010-11-22,4226
2010-11-23,3498
2010-11-24,3549
2010-11-25,1181
2010-11-26,1187
2010-11-27,2190
2010-11-28,2587
2010-11-29,4057
2010-11-30,4748
2010-12-01,4306
2010-12-02,2035
2010-12-03,2179
2010-12-04,2209
2010-12-05,2818
2010-12-06,3205
2010-12-07,1665
2010-12-08,2269
2010-12-09,2929
2010-12-10,3168
2010-12-11,2000
2010-12-12,4769
2010-12-13,5116
2010-12-14,3506
2010-12-15,3744
2010-12-16,5419
2010-12-17,5464
2010-12-18,4703
2010-12-19,4211
2010-12-20,5048
2010-12-21,6006
2010-12-22,5742
2010-12-23,4333
2010-12-24,2434
2010-12-25,2596
2010-12-26,5256
2010-12-27,4864
2010-12-28,5986
2010-12-29,6409
2010-12-30,6041
2010-12-31,4081
