DATE,num_of_departure_delays
2020-10-07,385
2020-10-08,738
2020-10-09,775
2020-10-10,773
2020-10-11,1002
2020-10-12,793
2020-10-13,426
2020-10-14,488
2020-10-15,702
2020-10-16,839
2020-10-17,643
2020-10-18,903
2020-10-19,859
2020-10-20,598
2020-10-21,514
2020-10-22,901
2020-10-23,2391
2020-10-24,646
2020-10-25,1471
2020-10-26,1394
2020-10-27,796
2020-10-28,676
2020-10-29,1071
2020-10-30,732
2020-10-31,441
2020-11-01,794
2020-11-02,704
2020-11-03,337
2020-11-04,409
2020-11-05,709
2020-11-06,551
2020-11-07,525
2020-11-08,929
2020-11-09,815
2020-11-10,615
2020-11-11,576
2020-11-12,1086
2020-11-13,660
2020-11-14,687
2020-11-15,998
2020-11-16,587
2020-11-17,390
2020-11-18,423
2020-11-19,675
2020-11-20,719
2020-11-21,821
2020-11-22,991
2020-11-23,730
2020-11-24,1862
2020-11-25,881
2020-11-26,310
2020-11-27,539
2020-11-28,778
2020-11-29,1012
2020-11-30,1427
2020-12-01,1291
2020-12-02,614
2020-12-03,656
2020-12-04,576
2020-12-05,580
2020-12-06,655
2020-12-07,649
2020-12-08,394
2020-12-09,377
2020-12-10,573
2020-12-11,668
2020-12-12,642
2020-12-13,1308
2020-12-14,734
2020-12-15,531
2020-12-16,813
2020-12-17,1705
2020-12-18,1632
2020-12-19,2039
2020-12-20,1313
2020-12-21,1322
2020-12-22,1474
2020-12-23,1982
2020-12-24,1172
2020-12-25,841
2020-12-26,2399
2020-12-27,2489
2020-12-28,1548
2020-12-29,1809
2020-12-30,2663
2020-12-31,1295
