DATE,num_of_departure_delays
1996-07-28,2927
1996-07-29,2620
1996-07-30,2582
1996-07-31,3304
1996-08-01,3235
1996-08-02,3146
1996-08-03,2539
1996-08-04,2517
1996-08-05,2404
1996-08-06,1984
1996-08-07,2651
1996-08-08,3883
1996-08-09,3775
1996-08-10,2581
1996-08-11,2991
1996-08-12,2512
1996-08-13,2380
1996-08-14,2298
1996-08-15,2970
1996-08-16,3801
1996-08-17,2899
1996-08-18,2957
1996-08-19,2408
1996-08-20,2518
1996-08-21,2395
1996-08-22,2830
1996-08-23,3563
1996-08-24,2376
1996-08-25,2649
1996-08-26,2161
1996-08-27,2382
1996-08-28,2288
1996-08-29,2483
1996-08-30,2747
1996-08-31,1825
1996-09-01,766
1996-09-02,1352
1996-09-03,2218
1996-09-04,1434
1996-09-05,1918
1996-09-06,2142
1996-09-07,1603
1996-09-08,2272
1996-09-09,1995
1996-09-10,1802
1996-09-11,2533
1996-09-12,2412
1996-09-13,2715
1996-09-14,1272
1996-09-15,2011
1996-09-16,2587
1996-09-17,1815
1996-09-18,2798
1996-09-19,2592
1996-09-20,2289
1996-09-21,1413
1996-09-22,2074
1996-09-23,1909
1996-09-24,1712
1996-09-25,1553
1996-09-26,4427
1996-09-27,3452
1996-09-28,1196
1996-09-29,2175
1996-09-30,1646
1996-10-01,1497
1996-10-02,1736
1996-10-03,1753
1996-10-04,2411
1996-10-05,1439
1996-10-06,1840
1996-10-07,2353
1996-10-08,2156
1996-10-09,1537
1996-10-10,2590
1996-10-11,3103
1996-10-12,1315
1996-10-13,1520
1996-10-14,1675
1996-10-15,1215
1996-10-16,1956
1996-10-17,3073
1996-10-18,3934
1996-10-19,1894
1996-10-20,3239
1996-10-21,3588
1996-10-22,2690
1996-10-23,1985
1996-10-24,2411
1996-10-25,3738
1996-10-26,2259
1996-10-27,2632
1996-10-28,1981
1996-10-29,2724
1996-10-30,2536
1996-10-31,1600
1996-11-01,2326
1996-11-02,1413
1996-11-03,1713
1996-11-04,985
1996-11-05,992
1996-11-06,2321
1996-11-07,3204
1996-11-08,3931
1996-11-09,1754
1996-11-10,1788
1996-11-11,1574
1996-11-12,1145
1996-11-13,1964
1996-11-14,2094
1996-11-15,2801
1996-11-16,1582
1996-11-17,2458
1996-11-18,1609
1996-11-19,2118
1996-11-20,2242
1996-11-21,3758
1996-11-22,3308
1996-11-23,2125
1996-11-24,3314
1996-11-25,2749
1996-11-26,3417
1996-11-27,2567
1996-11-28,1035
1996-11-29,889
1996-11-30,2773
1996-12-01,4041
1996-12-02,3690
1996-12-03,2908
1996-12-04,1873
1996-12-05,4192
1996-12-06,3928
1996-12-07,2229
1996-12-08,2280
1996-12-09,2108
1996-12-10,1639
1996-12-11,3593
1996-12-12,4014
1996-12-13,3099
1996-12-14,2144
1996-12-15,2340
1996-12-16,2295
1996-12-17,3374
1996-12-18,4330
1996-12-19,7181
1996-12-20,6515
1996-12-21,6018
1996-12-22,4569
1996-12-23,5203
1996-12-24,2406
1996-12-25,1516
1996-12-26,4952
1996-12-27,5308
1996-12-28,4997
1996-12-29,4766
1996-12-30,5797
1996-12-31,4210
