DATE,num_of_arrival_delays
2001-05-30,2361
2001-05-31,4002
2001-06-01,4854
2001-06-02,2228
2001-06-03,3453
2001-06-04,3700
2001-06-05,4076
2001-06-06,4294
2001-06-07,3009
2001-06-08,3242
2001-06-09,1741
2001-06-10,2274
2001-06-11,2853
2001-06-12,5242
2001-06-13,4428
2001-06-14,5950
2001-06-15,6486
2001-06-16,3355
2001-06-17,3276
2001-06-18,2710
2001-06-19,2271
2001-06-20,3375
2001-06-21,5521
2001-06-22,5429
2001-06-23,3649
2001-06-24,2539
2001-06-25,2736
2001-06-26,2434
2001-06-27,3751
2001-06-28,3881
2001-06-29,4014
2001-06-30,5204
2001-07-01,5297
2001-07-02,2468
2001-07-03,3589
2001-07-04,1643
2001-07-05,3138
2001-07-06,2604
2001-07-07,2169
2001-07-08,4396
2001-07-09,3212
2001-07-10,3782
2001-07-11,3134
2001-07-12,2832
2001-07-13,2778
2001-07-14,2544
2001-07-15,2642
2001-07-16,2065
2001-07-17,3550
2001-07-18,4481
2001-07-19,4475
2001-07-20,4027
2001-07-21,3371
2001-07-22,3246
2001-07-23,4420
2001-07-24,2713
2001-07-25,5404
2001-07-26,4697
2001-07-27,3370
2001-07-28,2950
2001-07-29,5162
2001-07-30,2929
2001-07-31,2256
2001-08-01,2740
2001-08-02,4887
2001-08-03,4326
2001-08-04,3411
2001-08-05,3072
2001-08-06,2856
2001-08-07,2738
2001-08-08,2572
2001-08-09,4466
2001-08-10,5253
2001-08-11,4789
2001-08-12,5082
2001-08-13,4642
2001-08-14,2963
2001-08-15,2976
2001-08-16,4140
2001-08-17,4171
2001-08-18,3642
2001-08-19,3486
2001-08-20,3015
2001-08-21,2581
2001-08-22,4079
2001-08-23,3266
2001-08-24,2213
2001-08-25,3498
2001-08-26,3734
2001-08-27,3370
2001-08-28,3327
2001-08-29,2198
2001-08-30,5020
2001-08-31,6240
2001-09-01,1564
2001-09-02,822
2001-09-03,2679
2001-09-04,3442
2001-09-05,2186
2001-09-06,2768
2001-09-07,4533
2001-09-08,2152
2001-09-09,4209
2001-09-10,2456
2001-09-11,179
2001-09-12,0
2001-09-13,973
2001-09-14,4072
2001-09-15,3998
2001-09-16,2248
2001-09-17,1376
2001-09-18,1545
2001-09-19,1282
2001-09-20,2297
2001-09-21,1582
2001-09-22,1154
2001-09-23,1747
2001-09-24,1542
2001-09-25,920
2001-09-26,754
2001-09-27,1105
2001-09-28,1519
2001-09-29,1026
2001-09-30,1867
2001-10-01,1012
2001-10-02,718
2001-10-03,924
2001-10-04,1285
2001-10-05,2806
2001-10-06,1058
2001-10-07,1357
2001-10-08,1675
2001-10-09,1176
2001-10-10,2400
2001-10-11,3706
2001-10-12,3783
2001-10-13,3320
2001-10-14,3493
2001-10-15,2000
2001-10-16,2079
2001-10-17,1405
2001-10-18,1768
2001-10-19,1921
2001-10-20,1244
2001-10-21,2297
2001-10-22,2109
2001-10-23,1763
2001-10-24,3497
2001-10-25,3286
2001-10-26,2357
2001-10-27,994
2001-10-28,1440
2001-10-29,1133
2001-10-30,1142
2001-10-31,804
2001-11-01,1660
2001-11-02,1261
2001-11-03,1049
2001-11-04,1608
2001-11-05,1584
2001-11-06,935
2001-11-07,923
2001-11-08,1930
2001-11-09,1498
2001-11-10,895
2001-11-11,1600
2001-11-12,2207
2001-11-13,1373
2001-11-14,1621
2001-11-15,2467
2001-11-16,3063
2001-11-17,2138
2001-11-18,1776
2001-11-19,1816
2001-11-20,2020
2001-11-21,1553
2001-11-22,760
2001-11-23,638
2001-11-24,3303
2001-11-25,3202
2001-11-26,3682
2001-11-27,3089
2001-11-28,3014
2001-11-29,3797
2001-11-30,2215
2001-12-01,1207
2001-12-02,2400
2001-12-03,1408
2001-12-04,1497
2001-12-05,2135
2001-12-06,1828
2001-12-07,1743
2001-12-08,1033
2001-12-09,1333
2001-12-10,1706
2001-12-11,1965
2001-12-12,3242
2001-12-13,4190
2001-12-14,4158
2001-12-15,2035
2001-12-16,3639
2001-12-17,2537
2001-12-18,2286
2001-12-19,2964
2001-12-20,4171
2001-12-21,3787
2001-12-22,3999
2001-12-23,3338
2001-12-24,1119
2001-12-25,1435
2001-12-26,4093
2001-12-27,4066
2001-12-28,3595
2001-12-29,2791
2001-12-30,2770
2001-12-31,1614
