DATE,num_of_arrival_delays
2009-08-12,4608
2009-08-13,4299
2009-08-14,2857
2009-08-15,1926
2009-08-16,3747
2009-08-17,5167
2009-08-18,4327
2009-08-19,3927
2009-08-20,4921
2009-08-21,5922
2009-08-22,3595
2009-08-23,2552
2009-08-24,2154
2009-08-25,1757
2009-08-26,2660
2009-08-27,2387
2009-08-28,4794
2009-08-29,1612
2009-08-30,2647
2009-08-31,2164
2009-09-01,1724
2009-09-02,1263
2009-09-03,2404
2009-09-04,2138
2009-09-05,1194
2009-09-06,756
2009-09-07,1328
2009-09-08,1920
2009-09-09,2033
2009-09-10,2576
2009-09-11,3928
2009-09-12,2443
2009-09-13,3149
2009-09-14,2283
2009-09-15,1606
2009-09-16,2546
2009-09-17,3181
2009-09-18,2133
2009-09-19,1267
2009-09-20,2727
2009-09-21,4010
2009-09-22,2508
2009-09-23,2642
2009-09-24,2149
2009-09-25,2804
2009-09-26,1692
2009-09-27,2618
2009-09-28,2648
2009-09-29,1358
2009-09-30,1734
2009-10-01,3438
2009-10-02,2986
2009-10-03,1869
2009-10-04,3424
2009-10-05,3626
2009-10-06,4175
2009-10-07,3636
2009-10-08,4430
2009-10-09,6400
2009-10-10,2854
2009-10-11,3235
2009-10-12,5718
2009-10-13,4213
2009-10-14,4356
2009-10-15,5981
2009-10-16,4328
2009-10-17,1736
2009-10-18,3102
2009-10-19,2594
2009-10-20,1725
2009-10-21,2772
2009-10-22,4029
2009-10-23,5084
2009-10-24,2186
2009-10-25,2416
2009-10-26,3544
2009-10-27,4049
2009-10-28,4302
2009-10-29,5624
2009-10-30,4847
2009-10-31,1870
2009-11-01,1446
2009-11-02,1459
2009-11-03,954
2009-11-04,1191
2009-11-05,1438
2009-11-06,1653
2009-11-07,652
2009-11-08,1240
2009-11-09,1188
2009-11-10,2252
2009-11-11,1873
2009-11-12,2429
2009-11-13,2924
2009-11-14,1250
2009-11-15,2181
2009-11-16,1579
2009-11-17,1526
2009-11-18,1912
2009-11-19,3967
2009-11-20,2702
2009-11-21,917
2009-11-22,2307
2009-11-23,2365
2009-11-24,2669
2009-11-25,2624
2009-11-26,741
2009-11-27,738
2009-11-28,986
2009-11-29,2130
2009-11-30,3447
2009-12-01,2339
2009-12-02,4418
2009-12-03,2440
2009-12-04,3027
2009-12-05,2808
2009-12-06,3220
2009-12-07,4489
2009-12-08,6320
2009-12-09,5522
2009-12-10,4688
2009-12-11,4333
2009-12-12,2429
2009-12-13,5312
2009-12-14,5396
2009-12-15,2357
2009-12-16,2336
2009-12-17,2933
2009-12-18,5296
2009-12-19,4117
2009-12-20,4945
2009-12-21,5722
2009-12-22,6009
2009-12-23,5497
2009-12-24,3548
2009-12-25,3407
2009-12-26,5887
2009-12-27,4940
2009-12-28,4089
2009-12-29,4371
2009-12-30,5136
2009-12-31,4689
