DATE,num_of_departure_delays
1995-07-26,2580
1995-07-27,2365
1995-07-28,2896
1995-07-29,2160
1995-07-30,2335
1995-07-31,2224
1995-08-01,2229
1995-08-02,2540
1995-08-03,3542
1995-08-04,3312
1995-08-05,2363
1995-08-06,2795
1995-08-07,2223
1995-08-08,2563
1995-08-09,3375
1995-08-10,2602
1995-08-11,2569
1995-08-12,2044
1995-08-13,2378
1995-08-14,2046
1995-08-15,2751
1995-08-16,2638
1995-08-17,2539
1995-08-18,2026
1995-08-19,2374
1995-08-20,2432
1995-08-21,1613
1995-08-22,1315
1995-08-23,1460
1995-08-24,1455
1995-08-25,1664
1995-08-26,1247
1995-08-27,2065
1995-08-28,2172
1995-08-29,1007
1995-08-30,1435
1995-08-31,1526
1995-09-01,2437
1995-09-02,781
1995-09-03,493
1995-09-04,881
1995-09-05,913
1995-09-06,751
1995-09-07,1760
1995-09-08,1993
1995-09-09,1047
1995-09-10,1382
1995-09-11,886
1995-09-12,1055
1995-09-13,1142
1995-09-14,1591
1995-09-15,1573
1995-09-16,1168
1995-09-17,2265
1995-09-18,993
1995-09-19,1289
1995-09-20,1690
1995-09-21,2876
1995-09-22,2952
1995-09-23,1319
1995-09-24,1459
1995-09-25,1296
1995-09-26,993
1995-09-27,1103
1995-09-28,1371
1995-09-29,1662
1995-09-30,869
1995-10-01,1336
1995-10-02,1794
1995-10-03,1184
1995-10-04,1998
1995-10-05,4158
1995-10-06,2723
1995-10-07,1394
1995-10-08,1552
1995-10-09,1152
1995-10-10,1011
1995-10-11,1348
1995-10-12,1379
1995-10-13,2313
1995-10-14,1755
1995-10-15,2567
1995-10-16,1271
1995-10-17,1731
1995-10-18,1521
1995-10-19,1616
1995-10-20,4014
1995-10-21,1968
1995-10-22,2493
1995-10-23,1493
1995-10-24,911
1995-10-25,1110
1995-10-26,1321
1995-10-27,3732
1995-10-28,1390
1995-10-29,2052
1995-10-30,1785
1995-10-31,1818
1995-11-01,4149
1995-11-02,3723
1995-11-03,2440
1995-11-04,1198
1995-11-05,1938
1995-11-06,2272
1995-11-07,2650
1995-11-08,1557
1995-11-09,2485
1995-11-10,3541
1995-11-11,3095
1995-11-12,2928
1995-11-13,1843
1995-11-14,2500
1995-11-15,2149
1995-11-16,2543
1995-11-17,3681
1995-11-18,2338
1995-11-19,2213
1995-11-20,1920
1995-11-21,2841
1995-11-22,2162
1995-11-23,719
1995-11-24,776
1995-11-25,1347
1995-11-26,1901
1995-11-27,4374
1995-11-28,3381
1995-11-29,2524
1995-11-30,1313
1995-12-01,2325
1995-12-02,913
1995-12-03,1312
1995-12-04,1337
1995-12-05,1613
1995-12-06,2067
1995-12-07,2121
1995-12-08,3677
1995-12-09,3675
1995-12-10,3006
1995-12-11,2525
1995-12-12,2867
1995-12-13,3805
1995-12-14,4509
1995-12-15,4692
1995-12-16,3487
1995-12-17,3360
1995-12-18,4434
1995-12-19,5269
1995-12-20,7093
1995-12-21,8488
1995-12-22,7661
1995-12-23,5619
1995-12-24,1818
1995-12-25,1853
1995-12-26,4402
1995-12-27,4531
1995-12-28,3472
1995-12-29,2792
1995-12-30,3863
1995-12-31,3522
