DATE,num_of_arrival_and_departure_delays
2016-06-29,6127
2016-06-30,6952
2016-07-01,8758
2016-07-02,5036
2016-07-03,2741
2016-07-04,2936
2016-07-05,7396
2016-07-06,9288
2016-07-07,6946
2016-07-08,8309
2016-07-09,4983
2016-07-10,5360
2016-07-11,5867
2016-07-12,5331
2016-07-13,8172
2016-07-14,8674
2016-07-15,7482
2016-07-16,4730
2016-07-17,6164
2016-07-18,8883
2016-07-19,7557
2016-07-20,7109
2016-07-21,10789
2016-07-22,10458
2016-07-23,7263
2016-07-24,6971
2016-07-25,8434
2016-07-26,7347
2016-07-27,7544
2016-07-28,9944
2016-07-29,8764
2016-07-30,7769
2016-07-31,9589
2016-08-01,9087
2016-08-02,7985
2016-08-03,5542
2016-08-04,7465
2016-08-05,6591
2016-08-06,5175
2016-08-07,6273
2016-08-08,9469
2016-08-09,8348
2016-08-10,8506
2016-08-11,7445
2016-08-12,8369
2016-08-13,6327
2016-08-14,6385
2016-08-15,7482
2016-08-16,7926
2016-08-17,6650
2016-08-18,9584
2016-08-19,9153
2016-08-20,7322
2016-08-21,8421
2016-08-22,6459
2016-08-23,2959
2016-08-24,4700
2016-08-25,4362
2016-08-26,4669
2016-08-27,3437
2016-08-28,4578
2016-08-29,5938
2016-08-30,3791
2016-08-31,3767
2016-09-01,7017
2016-09-02,5624
2016-09-03,1894
2016-09-04,1580
2016-09-05,3063
2016-09-06,3767
2016-09-07,4343
2016-09-08,3252
2016-09-09,3537
2016-09-10,2442
2016-09-11,3146
2016-09-12,3118
2016-09-13,3694
2016-09-14,3213
2016-09-15,3488
2016-09-16,4196
2016-09-17,2041
2016-09-18,5138
2016-09-19,6677
2016-09-20,3003
2016-09-21,5454
2016-09-22,5687
2016-09-23,4286
2016-09-24,2961
2016-09-25,6206
2016-09-26,4844
2016-09-27,2639
2016-09-28,4664
2016-09-29,6414
2016-09-30,6679
2016-10-01,2273
2016-10-02,4550
2016-10-03,3263
2016-10-04,3385
2016-10-05,2869
2016-10-06,4529
2016-10-07,4187
2016-10-08,2930
2016-10-09,4120
2016-10-10,3707
2016-10-11,2904
2016-10-12,3560
2016-10-13,4835
2016-10-14,6191
2016-10-15,2930
2016-10-16,6144
2016-10-17,3980
2016-10-18,3083
2016-10-19,3516
2016-10-20,5607
2016-10-21,5266
2016-10-22,2199
2016-10-23,4557
2016-10-24,5877
2016-10-25,4124
2016-10-26,3700
2016-10-27,5259
2016-10-28,6970
2016-10-29,2077
2016-10-30,5106
2016-10-31,2650
2016-11-01,2744
2016-11-02,3762
2016-11-03,4015
2016-11-04,4895
2016-11-05,1789
2016-11-06,3846
2016-11-07,3972
2016-11-08,2058
2016-11-09,4145
2016-11-10,4203
2016-11-11,4469
2016-11-12,1779
2016-11-13,2752
2016-11-14,4198
2016-11-15,4981
2016-11-16,2273
2016-11-17,4717
2016-11-18,5659
2016-11-19,3563
2016-11-20,4826
2016-11-21,4054
2016-11-22,4633
2016-11-23,4046
2016-11-24,965
2016-11-25,1233
2016-11-26,3731
2016-11-27,6393
2016-11-28,7337
2016-11-29,5165
2016-11-30,5805
2016-12-01,3274
2016-12-02,3681
2016-12-03,2068
2016-12-04,5324
2016-12-05,6694
2016-12-06,3965
2016-12-07,4207
2016-12-08,6403
2016-12-09,6058
2016-12-10,3586
2016-12-11,6462
2016-12-12,7113
2016-12-13,4413
2016-12-14,5250
2016-12-15,10074
2016-12-16,10705
2016-12-17,14423
2016-12-18,14741
2016-12-19,9748
2016-12-20,7804
2016-12-21,6940
2016-12-22,8621
2016-12-23,8477
2016-12-24,3713
2016-12-25,3557
2016-12-26,9173
2016-12-27,7370
2016-12-28,5796
2016-12-29,6459
2016-12-30,5536
2016-12-31,2873
