DATE,num_of_arrival_delays
2004-06-06,2948
2004-06-07,4217
2004-06-08,4263
2004-06-09,6151
2004-06-10,6480
2004-06-11,5223
2004-06-12,3090
2004-06-13,5364
2004-06-14,6511
2004-06-15,6614
2004-06-16,5993
2004-06-17,7231
2004-06-18,6393
2004-06-19,3879
2004-06-20,3668
2004-06-21,6961
2004-06-22,5785
2004-06-23,4496
2004-06-24,5369
2004-06-25,7578
2004-06-26,4440
2004-06-27,5077
2004-06-28,5936
2004-06-29,4307
2004-06-30,4864
2004-07-01,5452
2004-07-02,4587
2004-07-03,3440
2004-07-04,1484
2004-07-05,3589
2004-07-06,4320
2004-07-07,5339
2004-07-08,3178
2004-07-09,5358
2004-07-10,2550
2004-07-11,4618
2004-07-12,6251
2004-07-13,4479
2004-07-14,6604
2004-07-15,4106
2004-07-16,5507
2004-07-17,3127
2004-07-18,4795
2004-07-19,3621
2004-07-20,2483
2004-07-21,3755
2004-07-22,6229
2004-07-23,5831
2004-07-24,2926
2004-07-25,4201
2004-07-26,3864
2004-07-27,4235
2004-07-28,4856
2004-07-29,5493
2004-07-30,5181
2004-07-31,4540
2004-08-01,8398
2004-08-02,6714
2004-08-03,3421
2004-08-04,6118
2004-08-05,4614
2004-08-06,2842
2004-08-07,1918
2004-08-08,2501
2004-08-09,2715
2004-08-10,3601
2004-08-11,5245
2004-08-12,6039
2004-08-13,3399
2004-08-14,2442
2004-08-15,3581
2004-08-16,3819
2004-08-17,2606
2004-08-18,3967
2004-08-19,5761
2004-08-20,5088
2004-08-21,3885
2004-08-22,3862
2004-08-23,3232
2004-08-24,4297
2004-08-25,4541
2004-08-26,3152
2004-08-27,2866
2004-08-28,4500
2004-08-29,3519
2004-08-30,3385
2004-08-31,1856
2004-09-01,2213
2004-09-02,3642
2004-09-03,3084
2004-09-04,1460
2004-09-05,908
2004-09-06,2551
2004-09-07,3698
2004-09-08,3594
2004-09-09,3095
2004-09-10,2252
2004-09-11,903
2004-09-12,1581
2004-09-13,2025
2004-09-14,3057
2004-09-15,4051
2004-09-16,2716
2004-09-17,4065
2004-09-18,2903
2004-09-19,3459
2004-09-20,2285
2004-09-21,1173
2004-09-22,1643
2004-09-23,2252
2004-09-24,2284
2004-09-25,1066
2004-09-26,1374
2004-09-27,2446
2004-09-28,4128
2004-09-29,2290
2004-09-30,2949
2004-10-01,3576
2004-10-02,1731
2004-10-03,2523
2004-10-04,4179
2004-10-05,1709
2004-10-06,1987
2004-10-07,3439
2004-10-08,4458
2004-10-09,1867
2004-10-10,1914
2004-10-11,2026
2004-10-12,1988
2004-10-13,2295
2004-10-14,3829
2004-10-15,4864
2004-10-16,1979
2004-10-17,3746
2004-10-18,5671
2004-10-19,6221
2004-10-20,5084
2004-10-21,5550
2004-10-22,5328
2004-10-23,2927
2004-10-24,3805
2004-10-25,3296
2004-10-26,2391
2004-10-27,3753
2004-10-28,5044
2004-10-29,5172
2004-10-30,2862
2004-10-31,3127
2004-11-01,8080
2004-11-02,6198
2004-11-03,5156
2004-11-04,9488
2004-11-05,6838
2004-11-06,2054
2004-11-07,6316
2004-11-08,4984
2004-11-09,2862
2004-11-10,4042
2004-11-11,8146
2004-11-12,9582
2004-11-13,4560
2004-11-14,6646
2004-11-15,5280
2004-11-16,4386
2004-11-17,6086
2004-11-18,5660
2004-11-19,9274
2004-11-20,5786
2004-11-21,8866
2004-11-22,12706
2004-11-23,14108
2004-11-24,17848
2004-11-25,5254
2004-11-26,2398
2004-11-27,8838
2004-11-28,12642
2004-11-29,11784
2004-11-30,11524
