DATE,num_of_arrival_delays
2008-11-29,3487
2008-11-30,9475
2008-12-01,9192
2008-12-02,3354
2008-12-03,3114
2008-12-04,3655
2008-12-05,2713
2008-12-06,2172
2008-12-07,3332
2008-12-08,2772
2008-12-09,4120
2008-12-10,5116
2008-12-11,4946
2008-12-12,4002
2008-12-13,2332
2008-12-14,4338
2008-12-15,6658
2008-12-16,7124
2008-12-17,7959
2008-12-18,7632
2008-12-19,8681
2008-12-20,7923
2008-12-21,8798
2008-12-22,8509
2008-12-23,8899
2008-12-24,6930
2008-12-25,3501
2008-12-26,7346
2008-12-27,8099
2008-12-28,4929
2008-12-29,2890
2008-12-30,3848
2008-12-31,3763
