DATE,num_of_departure_delays
2004-08-05,3888
2004-08-06,2594
2004-08-07,2017
2004-08-08,2505
2004-08-09,2391
2004-08-10,2997
2004-08-11,4176
2004-08-12,5091
2004-08-13,3060
2004-08-14,2415
2004-08-15,3261
2004-08-16,3354
2004-08-17,2264
2004-08-18,3045
2004-08-19,4899
2004-08-20,4178
2004-08-21,3444
2004-08-22,3510
2004-08-23,2746
2004-08-24,3289
2004-08-25,3638
2004-08-26,2520
2004-08-27,2094
2004-08-28,3764
2004-08-29,2910
2004-08-30,2830
2004-08-31,1617
2004-09-01,1880
2004-09-02,3193
2004-09-03,2658
2004-09-04,1449
2004-09-05,855
2004-09-06,2316
2004-09-07,3401
2004-09-08,2969
2004-09-09,2552
2004-09-10,2002
2004-09-11,938
2004-09-12,1544
2004-09-13,1614
2004-09-14,2198
2004-09-15,2977
2004-09-16,2213
2004-09-17,3549
2004-09-18,2621
2004-09-19,3020
2004-09-20,1969
2004-09-21,963
2004-09-22,1306
2004-09-23,1757
2004-09-24,2036
2004-09-25,1099
2004-09-26,1422
2004-09-27,2246
2004-09-28,3346
2004-09-29,1901
2004-09-30,2613
2004-10-01,2974
2004-10-02,1531
2004-10-03,2405
2004-10-04,3643
2004-10-05,1471
2004-10-06,1589
2004-10-07,2654
2004-10-08,3904
2004-10-09,1707
2004-10-10,1791
2004-10-11,1808
2004-10-12,1631
2004-10-13,1644
2004-10-14,2967
2004-10-15,3985
2004-10-16,1711
2004-10-17,3437
2004-10-18,4481
2004-10-19,4859
2004-10-20,4101
2004-10-21,4300
2004-10-22,4025
2004-10-23,2216
2004-10-24,3364
2004-10-25,2711
2004-10-26,1670
2004-10-27,2894
2004-10-28,4035
2004-10-29,4047
2004-10-30,2313
2004-10-31,2445
2004-11-01,6696
2004-11-02,4594
2004-11-03,3968
2004-11-04,7734
2004-11-05,6420
2004-11-06,2166
2004-11-07,5936
2004-11-08,4284
2004-11-09,2318
2004-11-10,3318
2004-11-11,7032
2004-11-12,8142
2004-11-13,4152
2004-11-14,5950
2004-11-15,4050
2004-11-16,3180
2004-11-17,4568
2004-11-18,4724
2004-11-19,8600
2004-11-20,4982
2004-11-21,7944
2004-11-22,11350
2004-11-23,11902
2004-11-24,14906
2004-11-25,4822
2004-11-26,2388
2004-11-27,7196
2004-11-28,10514
2004-11-29,10196
2004-11-30,9694
